Measured Depth m,Average Rotary Speed rpm,Corrected Total Hookload kkgf,MWD Turbine RPM rpm,Corrected Hookload kkgf,Mud Density Out g/cm3,Average Hookload kkgf,Total Hookload kkgf,ROPIH s/m,Lag Depth (TVD) m,Total Vertical Depth m,Mud Density In g/cm3,Mud Density In g/cm3.1,Averaged WOB kkgf,Hole Depth (TVD) m
329.184,0.0,84.5995129287,,91.5213324949,,91.5213324949,38.0745435378,,,,,1.19826420479462,,329.184
329.336,0.0,84.6267284709,,91.5485480371,,91.5485480371,38.0745435378,,,,,1.19826420479462,,329.3364
329.48900000000003,0.0,84.6630158605,,91.2763926151,,91.2763926151,38.0745435378,,,,,1.19826420479462,,329.4888
329.641,0.0,84.69023140270001,,92.2924395239,,92.2924395239,38.0745435378,,,,,1.19826420479462,,329.6412
329.79400000000004,0.0,84.7174469449,,91.6211228163,,91.6211228163,38.0745435378,,,,,1.19826420479462,,329.7936
329.946,0.0,84.7401265634,,91.4623654868,,91.4623654868,38.0745435378,,,,,1.19826420479462,,329.946
330.098,0.0,84.76734210560001,,90.6368273734,,90.6368273734,38.0745435378,,,,,1.19826420479462,,330.0984
330.251,0.0,84.8036294952,,91.5712276556,,91.5712276556,38.0745435378,,,,,1.19826420479462,,330.2508
330.403,0.0,84.8308450374,,92.0611074152,,92.0611074152,38.0745435378,,,,,1.19826420479462,,330.4032
330.556,0.0,84.85806057960001,,91.2990722336,,91.2990722336,38.0745435378,,,,,1.19826420479462,,330.5556
330.708,0.0,84.8852761218,,91.2582489203,,91.2582489203,38.0745435378,,,,,1.19826420479462,,330.708
330.86,0.0,84.9079557403,,91.7662723747,,91.7662723747,38.0745435378,,,,,1.19826420479462,,330.8604
331.01300000000003,0.0,84.9442431299,,91.4714373342,,91.4714373342,38.0745435378,,,,,1.19826420479462,,331.0128
331.165,0.0,84.9714586721,,91.6755539007,,91.6755539007,38.0745435378,,,,,1.19826420479462,,331.1652
331.31800000000004,0.0,84.99867421430001,,91.7889519932,,91.7889519932,38.0745435378,,,,,1.19826420479462,,331.3176
331.47,0.0,85.0349616039,,90.899910948,,90.899910948,38.0745435378,,,,,1.19826420479462,,331.47
331.622,0.0,85.0576412224,,91.1493867515,,91.1493867515,38.0745435378,,,,,1.19826420479462,,331.6224
331.775,0.0,85.0848567646,,90.7502254659,,90.7502254659,38.0745435378,,,,,1.19826420479462,,331.7748
331.927,0.0,85.1120723068,,91.4578295631,,91.4578295631,38.0745435378,,,,,1.19826420479462,,331.9272
332.08,0.0,85.139287849,,91.1085634382,,91.1085634382,38.0745435378,,,,,1.19826420479462,,332.0796
332.232,0.0,85.17557523859999,,91.0904197434,,91.0904197434,38.0745435378,,,,,1.19826420479462,,332.232
332.384,0.0,85.2027907808,,91.534940266,,91.534940266,38.0745435378,,,,,1.19826420479462,,332.3844
332.537,0.0,85.22547039930001,,91.2355693018,,91.2355693018,38.0745435378,,,,,1.19826420479462,,332.5368
332.689,0.0,85.25268594149999,,90.7865128555,,90.7865128555,38.0745435378,,,,,1.19826420479462,,332.6892
332.842,0.0,85.2799014837,,90.8182643214,,90.8182643214,38.0745435378,,,,,1.19826420479462,,332.8416
332.994,0.0,85.31618887329999,,90.8953750243,,90.8953750243,38.0745435378,,,,,1.19826420479462,,332.994
333.146,0.0,85.3434044155,,91.1584585989,,91.1584585989,38.0745435378,,,,,1.19826420479462,,333.1464
333.29900000000004,0.0,85.3706199577,,91.126707133,,91.126707133,38.0745435378,,,,,1.19826420479462,,333.2988
333.451,0.0,85.3932995762,,90.9543420324,,90.9543420324,38.0745435378,,,,,1.19826420479462,,333.4512
333.60400000000004,0.0,85.4205151184,,90.7275458474,,90.7275458474,38.0745435378,,,,,1.19826420479462,,333.6036
333.756,0.0,85.456802508,,90.6005399838,,90.6005399838,38.0745435378,,,,,1.19826420479462,,333.756
333.908,0.0,85.4840180502,,90.4780700439,,90.4780700439,38.0745435378,,,,,1.19826420479462,,333.9084
334.061,0.0,85.5112335924,,90.537037052,,90.537037052,38.0745435378,,,,,1.19826420479462,,334.0608
334.213,0.0,85.5339132109,,90.945270185,,90.945270185,38.0745435378,,,,,1.19826420479462,,334.2132
334.366,0.0,85.56112875310001,,90.8500157873,,90.8500157873,38.0745435378,,,,,1.19826420479462,,334.3656
334.51800000000003,0.0,85.5974161427,,90.7230099237,,90.7230099237,38.0745435378,,,,,1.19826420479462,,334.51800000000003
334.67,0.0,85.6246316849,,90.4372467306,,90.4372467306,38.0745435378,,,,,1.19826420479462,,334.6704
334.82300000000004,0.0,85.6518472271,,90.763833237,,90.763833237,38.0745435378,,,,,1.19826420479462,,334.8228
334.975,0.0,85.6881346167,,90.7729050844,,90.7729050844,38.0745435378,,,,,1.19826420479462,,334.9752
335.12800000000004,0.0,85.71535015890001,,89.9972621317,,89.9972621317,38.0745435378,,,,,1.19826420479462,,335.1276
335.28,0.0,85.74256570109999,,90.04262136870001,,90.04262136870001,38.0745435378,,,,,1.19826420479462,,335.28
335.432,0.0,85.7697812433,,91.3262877758,,91.3262877758,38.0745435378,,,,,1.19826420479462,,335.4324
335.585,0.0,85.7969967855,,91.2083537596,,91.2083537596,38.0745435378,,,,,1.19826420479462,,335.5848
335.737,0.0,85.82421232770001,,89.8022174126,,89.8022174126,38.0745435378,,,,,1.19826420479462,,335.7372
335.89,0.0,85.8514278699,,89.8838640392,,89.8838640392,38.0745435378,,,,,1.19826420479462,,335.8896
336.042,0.0,85.8786434121,,91.0904197434,,91.0904197434,38.0745435378,,,,,1.19826420479462,,336.042
336.194,0.0,85.9058589543,,90.5007496624,,90.5007496624,38.0745435378,,,,,1.19826420479462,,336.1944
336.347,0.0,85.9330744965,,90.1469476138,,90.1469476138,38.0745435378,,,,,1.19826420479462,,336.3468
336.499,0.0,85.96029003870001,,90.9634138798,,90.9634138798,38.0745435378,,,,,1.19826420479462,,336.4992
336.652,0.0,85.9920415046,,90.6595069919,,90.6595069919,38.0745435378,,,,,1.19826420479462,,336.6516
336.80400000000003,0.0,86.0192570468,,89.96097474209999,,89.96097474209999,38.0745435378,,,,,1.19826420479462,,336.80400000000003
336.956,0.0,86.0555444364,,91.0677401249,,91.0677401249,38.0745435378,,,,,1.19826420479462,,336.9564
337.10900000000004,0.0,86.08275997860001,,90.3646719514,,90.3646719514,38.0745435378,,,,,1.19826420479462,,337.1088
337.261,0.0,86.1099755208,,90.06530098719999,,90.06530098719999,38.0745435378,,,,,1.19826420479462,,337.2612
337.414,0.0,86.13719106299999,,89.6071726935,,89.6071726935,38.0745435378,,,,,1.19826420479462,,337.4136
337.566,0.0,86.1644066052,,90.8046565503,,90.8046565503,38.0745435378,,,,,1.19826420479462,,337.566
337.718,0.0,86.1916221474,,90.2875612485,,90.2875612485,38.0745435378,,,,,1.19826420479462,,337.7184
337.871,0.0,86.2233736133,,90.1877709271,,90.1877709271,38.0745435378,,,,,1.19826420479462,,337.8708
338.023,0.0,86.2505891555,,90.4599263491,,90.4599263491,38.0745435378,,,,,1.19826420479462,,338.0232
338.176,0.0,86.2778046977,,90.718474,,90.718474,38.0745435378,,,,,1.19826420479462,,338.1756
338.32800000000003,0.0,86.3050202399,,90.5551807468,,90.5551807468,38.0745435378,,,,,1.19826420479462,,338.32800000000003
338.48,0.0,86.33223578209999,,90.8046565503,,90.8046565503,38.0745435378,,,,,1.19826420479462,,338.4804
338.63300000000004,0.0,86.3594513243,,90.8273361688,,90.8273361688,38.0745435378,,,,,1.19826420479462,,338.6328
338.785,0.0,86.3866668665,,90.7320817711,,90.7320817711,38.0745435378,,,,,1.19826420479462,,338.7852
338.93800000000005,0.0,86.42295425610001,,90.6096118312,,90.6096118312,38.0745435378,,,,,1.19826420479462,,338.9376
339.09,0.0,86.4501697983,,90.5597166705,,90.5597166705,38.0745435378,,,,,1.19826420479462,,339.09
339.242,0.0,86.4819212642,,90.9271264902,,90.9271264902,38.0745435378,,,,,1.19826420479462,,339.2424
339.395,0.0,86.5091368064,,91.2900003862,,91.2900003862,38.0745435378,,,,,1.19826420479462,,339.3948
339.547,0.0,86.5363523486,,90.5188933572,,90.5188933572,38.0745435378,,,,,1.19826420479462,,339.5472
339.7,0.0,86.5635678908,,90.38281564620002,,90.38281564620002,38.0745435378,,,,,1.19826420479462,,339.6996
339.852,0.0,86.590783433,,91.1675304463,,91.1675304463,38.0745435378,,,,,1.19826420479462,,339.852
340.004,0.0,86.61799897520001,,91.7254490614,,91.7254490614,38.0745435378,,,,,1.19826420479462,,340.0044
340.157,0.0,86.64521451739999,,91.6438024348,,91.6438024348,38.0745435378,,,,,1.19826420479462,,340.1568
340.309,0.0,86.67243005959999,,91.0541323538,,91.0541323538,38.0745435378,,,,,1.19826420479462,,340.3092
340.462,0.0,86.6996456018,,91.5031888001,,91.5031888001,38.0745435378,,,,,1.19826420479462,,340.4616
340.61400000000003,0.0,86.726861144,,91.9658530175,,91.9658530175,38.0745435378,,,,,1.19826420479462,,340.61400000000003
340.766,0.0,86.7586126099,,91.6528742822,,91.6528742822,38.0745435378,,,,,1.19826420479462,,340.7664
340.91900000000004,0.0,86.7948999995,,92.1291462707,,92.1291462707,38.0745435378,,,,,1.19826420479462,,340.9188
341.071,0.0,86.8221155417,,90.9770216509,,90.9770216509,38.0745435378,,,,,1.19826420479462,,341.0712
341.224,0.0,86.8493310839,,90.5960040601,,90.5960040601,38.0745435378,,,,,1.19826420479462,,341.2236
341.376,0.0,86.87654662610001,,91.5939072741,,91.5939072741,38.0745435378,,,,,1.19826420479462,,341.376
341.528,0.0,86.9037621683,,91.580299503,,91.580299503,38.0745435378,,,,,1.19826420479462,,341.5284
341.681,0.0,86.93097771049999,,90.1514835375,,90.1514835375,38.0745435378,,,,,1.19826420479462,,341.6808
341.833,0.0,86.9581932527,,91.0677401249,,91.0677401249,38.0745435378,,,,,1.19826420479462,,341.8332
341.986,0.0,86.9854087949,,91.1947459885,,91.1947459885,38.0745435378,,,,,1.19826420479462,,341.9856
342.13800000000003,0.0,87.0171602608,,90.8726954058,,90.8726954058,38.0745435378,,,,,1.19826420479462,,342.13800000000003
342.29,0.0,87.044375803,,91.0042371931,,91.0042371931,38.0745435378,,,,,1.19826420479462,,342.2904
342.44300000000004,0.0,87.0715913452,,91.4306140209,,91.4306140209,38.0745435378,,,,,1.19826420479462,,342.4428
342.595,0.0,87.0988068874,,91.2264974544,,91.2264974544,38.0745435378,,,,,1.19826420479462,,342.5952
342.74800000000005,0.0,87.12602242959998,,91.0405245827,,91.0405245827,38.0745435378,,,,,1.19826420479462,,342.7476
342.9,0.0,87.1623098192,,91.6619461296,,91.6619461296,38.0745435378,,,,,1.19826420479462,,342.9
343.052,0.0,87.18952536139999,,91.6800898244,,91.6800898244,38.0745435378,,,,,1.19826420479462,,343.0524
343.205,0.0,87.21674090360001,,91.852454925,,91.852454925,38.0745435378,,,,,1.19826420479462,,343.2048
343.357,0.0,87.2439564458,,91.3807188602,,91.3807188602,38.0745435378,,,,,1.19826420479462,,343.3572
343.51,0.0,87.27117198799999,,90.9225905665,,90.9225905665,38.0745435378,,,,,1.19826420479462,,343.5096
343.662,0.0,87.2983875302,,90.8863031769,,90.8863031769,38.0745435378,,,,,1.19826420479462,,343.662
343.814,0.0,87.3256030724,,90.9044468717,,90.9044468717,38.0745435378,,,,,1.19826420479462,,343.8144
343.967,0.0,87.3528186146,,91.1176352856,,91.1176352856,38.0745435378,,,,,1.19826420479462,,343.9668
344.119,0.0,87.38003415680001,,90.6368273734,,90.6368273734,38.0745435378,,,,,1.19826420479462,,344.1192
344.272,0.0,87.4163215464,,90.9679498035,,90.9679498035,38.0745435378,,,,,1.19826420479462,,344.2716
344.42400000000004,0.0,87.44353708860001,,90.6776506867,,90.6776506867,38.0745435378,,,,,1.19826420479462,,344.42400000000004
344.576,0.0,87.46621670709999,,91.4759732579,,91.4759732579,38.0745435378,,,,,1.19826420479462,,344.5764
344.72900000000004,0.0,87.5025040967,,91.4487577157,,91.4487577157,38.0745435378,,,,,1.19826420479462,,344.7288
344.881,0.0,87.52971963889999,,91.8479190013,,91.8479190013,38.0745435378,,,,,1.19826420479462,,344.8812
345.034,0.0,87.5569351811,,91.671017977,,91.671017977,38.0745435378,,,,,1.19826420479462,,345.0336
345.186,0.0,87.5841507233,,91.7299849851,,91.7299849851,38.0745435378,,,,,1.19826420479462,,345.186
345.338,0.0,87.6113662655,,91.6891616718,,91.6891616718,38.0745435378,,,,,1.19826420479462,,345.3384
345.491,0.0,87.6431177314,,91.444221792,,91.444221792,38.0745435378,,,,,1.19826420479462,,345.4908
345.64300000000003,0.0,87.67033327360001,,91.0495964301,,91.0495964301,38.0745435378,,,,,1.19826420479462,,345.6432
345.796,0.0,87.6975488158,,91.217425607,,91.217425607,38.0745435378,,,,,1.19826420479462,,345.7956
345.94800000000004,0.0,87.72476435799999,,91.4941169527,,91.4941169527,38.0745435378,,,,,1.19826420479462,,345.94800000000004
346.1,0.0,87.7519799002,,91.0949556671,,91.0949556671,38.0745435378,,,,,1.19826420479462,,346.1004
346.25300000000004,0.0,87.78826728979999,,90.9225905665,,90.9225905665,38.0745435378,,,,,1.19826420479462,,346.2528
346.405,0.0,87.815482832,,90.7683691607,,90.7683691607,38.0745435378,,,,,1.19826420479462,,346.4052
346.55800000000005,0.0,87.8381624505,,91.6982335192,,91.6982335192,38.0745435378,,,,,1.19826420479462,,346.5576
346.71,0.0,87.8653779927,,92.1019307285,,92.1019307285,38.0745435378,,,,,1.19826420479462,,346.71
346.862,0.0,87.8925935349,,91.4532936394,,91.4532936394,38.0745435378,,,,,1.19826420479462,,346.8624
347.015,0.0,87.9288809245,,91.8842063909,,91.8842063909,38.0745435378,,,,,1.19826420479462,,347.0148
347.167,0.0,87.9560964667,,90.990629422,,90.990629422,38.0745435378,,,,,1.19826420479462,,347.1672
347.32,0.0,87.9833120089,,90.8953750243,,90.8953750243,38.0745435378,,,,,1.19826420479462,,347.3196
347.472,0.0,88.0059916274,,91.8161675354,,91.8161675354,38.0745435378,,,,,1.19826420479462,,347.472
347.624,0.0,88.03320716959999,,91.5757635793,,91.5757635793,38.0745435378,,,,,1.19826420479462,,347.6244
347.777,0.0,88.0694945592,,90.6776506867,,90.6776506867,38.0745435378,,,,,1.19826420479462,,347.7768
347.92900000000003,0.0,88.09671010139999,,90.945270185,,90.945270185,38.0745435378,,,,,1.19826420479462,,347.9292
348.082,0.0,88.1239256436,,90.8681594821,,90.8681594821,38.0745435378,,,,,1.19826420479462,,348.0816
348.23400000000004,0.0,88.1511411858,,90.8001206266,,90.8001206266,38.0745435378,,,,,1.19826420479462,,348.23400000000004
348.386,0.0,88.178356728,,91.4532936394,,91.4532936394,38.0745435378,,,,,1.19826420479462,,348.3864
348.539,0.0,88.2101081939,,90.6776506867,,90.6776506867,38.0745435378,,,,,1.19826420479462,,348.5388
348.691,0.0,88.23732373610001,,90.8137283977,,90.8137283977,38.0745435378,,,,,1.19826420479462,,348.6912
348.844,0.0,88.2645392783,,91.0904197434,,91.0904197434,38.0745435378,,,,,1.19826420479462,,348.8436
348.996,0.0,88.29175482049999,,91.2945363099,,91.2945363099,38.0745435378,,,,,1.19826420479462,,348.996
349.148,0.0,88.3189703627,,91.0087731168,,91.0087731168,38.0745435378,,,,,1.19826420479462,,349.1484
349.301,0.0,88.35525775229999,,90.5506448231,,90.5506448231,38.0745435378,,,,,1.19826420479462,,349.3008
349.45300000000003,0.0,88.3824732945,,91.5530839608,,91.5530839608,38.0745435378,,,,,1.19826420479462,,349.4532
349.606,0.0,88.405152913,,91.0677401249,,91.0677401249,38.0745435378,,,,,1.19826420479462,,349.6056
349.75800000000004,0.0,88.4323684552,,91.5848354267,,91.5848354267,38.0745435378,,,,,1.19826420479462,,349.75800000000004
349.91,0.0,88.4595839974,,92.0611074152,,92.0611074152,38.0745435378,,,,,1.19826420479462,,349.9104
350.06300000000005,0.0,88.49587138700001,,90.9316624139,,90.9316624139,38.0745435378,,,,,1.19826420479462,,350.0628
350.215,0.0,88.5230869292,,91.5576198845,,91.5576198845,38.0745435378,,,,,1.19826420479462,,350.2152
350.36800000000005,0.0,88.55030247139999,,91.7980238406,,91.7980238406,38.0745435378,,,,,1.19826420479462,,350.3676
350.52,0.0,88.57751801360001,,91.6029791215,,91.6029791215,38.0745435378,,,,,1.19826420479462,,350.52
350.672,0.0,88.60019763209999,,91.2038178359,,91.2038178359,38.0745435378,,,,,1.19826420479462,,350.6724
350.825,0.0,88.6364850217,,91.3897907076,,91.3897907076,38.0745435378,,,,,1.19826420479462,,350.8248
350.977,0.0,88.6637005639,,90.6776506867,,90.6776506867,38.0745435378,,,,,1.19826420479462,,350.9772
351.13,0.0,88.6909161061,,91.716377214,,91.716377214,38.0745435378,,,,,1.19826420479462,,351.1296
351.282,0.0,88.7181316483,,92.0837870337,,92.0837870337,38.0745435378,,,,,1.19826420479462,,351.282
351.434,0.0,88.7453471905,,91.2446411492,,91.2446411492,38.0745435378,,,,,1.19826420479462,,351.4344
351.587,0.0,88.7770986564,,91.3671110891,,91.3671110891,38.0745435378,,,,,1.19826420479462,,351.5868
351.73900000000003,0.0,88.79977827489999,,91.6075150452,,91.6075150452,38.0745435378,,,,,1.19826420479462,,351.7392
351.892,0.0,88.8224578934,,77.6504778203,,77.6504778203,38.3603067309,,,,,1.19826420479462,,351.8916
352.04400000000004,0.0,88.8496734356,,92.0883229574,,92.0883229574,38.999871972600005,,,,,1.19826420479462,,352.04400000000004
352.196,0.0,88.8814249015,,92.2198647447,,92.2198647447,38.999871972600005,,,,,1.19826420479462,,352.1964
352.349,0.0,88.9131763674,,91.7980238406,,91.7980238406,38.999871972600005,,,,,1.19826420479462,,352.3488
352.501,0.0,88.9403919096,,92.0248200256,,92.0248200256,38.999871972600005,,,,,1.19826420479462,,352.5012
352.654,0.0,88.96307152809999,,92.4103735401,,92.4103735401,38.999871972600005,,,,,1.19826420479462,,352.6536
352.806,0.0,88.99482299399999,,92.215328821,,92.215328821,38.999871972600005,,,,,1.19826420479462,,352.806
352.958,0.0,89.0265744599,,92.2062569736,,92.2062569736,38.999871972600005,,,,,1.19826420479462,,352.9584
353.111,0.0,89.0492540784,,92.7505678176,,92.7505678176,38.999871972600005,,,,,1.19826420479462,,353.1108
353.26300000000003,0.0,89.0810055443,,92.5555230985,,92.5555230985,38.999871972600005,,,,,1.19826420479462,,353.2632
353.416,0.0,89.1127570102,,92.2425443632,,92.2425443632,38.999871972600005,,,,,1.19826420479462,,353.4156
353.56800000000004,0.0,89.1399725524,,92.1518258892,,92.1518258892,38.999871972600005,,,,,1.19826420479462,,353.56800000000004
353.72,0.0,89.1626521709,,92.2697599054,,92.2697599054,38.999871972600005,,,,,1.19826420479462,,353.7204
353.87300000000005,0.0,89.1989395605,,92.0474996441,,92.0474996441,38.999871972600005,,,,,1.19826420479462,,353.8728
354.025,0.0,89.2306910264,,92.0021404071,,92.0021404071,38.999871972600005,,,,,1.19826420479462,,354.0252
354.17800000000005,0.0,89.2579065686,,91.7798801458,,91.7798801458,38.999871972600005,,,,,1.19826420479462,,354.1776
354.33,0.0,89.28965803450001,,91.5893713504,,91.5893713504,38.999871972600005,,,,,1.19826420479462,,354.33
354.482,0.0,89.3168735767,,91.1176352856,,91.1176352856,38.999871972600005,,,,,1.19826420479462,,354.4824
354.635,0.0,89.3486250426,,91.7708082984,,91.7708082984,38.999871972600005,,,,,1.19826420479462,,354.6348
354.787,0.0,89.37130466110001,,91.2990722336,,91.2990722336,38.999871972600005,,,,,1.19826420479462,,354.7872
354.94,0.0,89.3985202033,,92.2879036002,,92.2879036002,38.999871972600005,,,,,1.19826420479462,,354.9396
355.092,0.0,89.4302716692,,92.5645949459,,92.5645949459,38.999871972600005,,,,,1.19826420479462,,355.092
355.244,0.0,89.4620231351,,93.0045795448,,93.0045795448,38.999871972600005,,,,,1.19826420479462,,355.2444
355.397,0.0,89.4847027536,,93.2948786616,,93.2948786616,38.999871972600005,,,,,1.19826420479462,,355.3968
355.54900000000004,0.0,89.5073823721,,93.0000436211,,93.0000436211,38.999871972600005,,,,,1.19826420479462,,355.5492
355.702,0.0,89.5436697617,,92.2198647447,,92.2198647447,38.999871972600005,,,,,1.19826420479462,,355.7016
355.85400000000004,0.0,89.5754212276,,92.4920201667,,92.4920201667,38.999871972600005,,,,,1.19826420479462,,355.85400000000004
356.006,0.0,89.59810084610001,,91.1221712093,,91.1221712093,38.999871972600005,,,,,1.19826420479462,,356.0064
356.159,0.0,89.62078046459999,,91.6438024348,,91.6438024348,38.999871972600005,,,,,1.19826420479462,,356.1588
356.311,0.0,89.6570678542,,92.0202841019,,92.0202841019,38.999871972600005,,,,,1.19826420479462,,356.3112
356.464,0.0,89.68881932010001,,91.5984431978,,91.5984431978,38.999871972600005,,,,,1.19826420479462,,356.4636
356.616,0.0,89.7114989386,,92.4648046245,,92.4648046245,38.999871972600005,,,,,1.19826420479462,,356.616
356.76800000000003,0.0,89.7341785571,,91.6029791215,,91.6029791215,38.999871972600005,,,,,1.19826420479462,,356.7684
356.921,0.0,89.7704659467,,91.4850451053,,91.4850451053,38.999871972600005,,,,,1.19826420479462,,356.9208
357.07300000000004,0.0,89.8022174126,,91.9295656279,,91.9295656279,38.999871972600005,,,,,1.19826420479462,,357.0732
357.226,0.0,89.82489703110001,,92.0883229574,,92.0883229574,38.999871972600005,,,,,1.19826420479462,,357.2256
357.37800000000004,0.0,89.84757664959999,,91.4986528764,,91.4986528764,38.999871972600005,,,,,1.19826420479462,,357.37800000000004
357.53,0.0,89.87932811549999,,92.2833676765,,92.2833676765,38.999871972600005,,,,,1.19826420479462,,357.5304
357.68300000000005,0.0,89.9156155051,,92.1745055077,,92.1745055077,38.999871972600005,,,,,1.19826420479462,,357.6828
357.835,0.0,89.9382951236,,91.580299503,,91.580299503,38.999871972600005,,,,,1.19826420479462,,357.8352
357.98800000000006,0.0,89.96097474209999,,92.2062569736,,92.2062569736,38.999871972600005,,,,,1.19826420479462,,357.9876
358.14,0.0,89.992726208,,91.9522452464,,91.9522452464,38.999871972600005,,,,,1.19826420479462,,358.14
358.292,0.0,90.0290135976,,91.9839967123,,91.9839967123,38.999871972600005,,,,,1.19826420479462,,358.2924
358.445,0.0,90.0516932161,,92.6008823355,,92.6008823355,38.999871972600005,,,,,1.19826420479462,,358.4448
358.597,0.0,90.07437283459998,,91.7708082984,,91.7708082984,38.999871972600005,,,,,1.19826420479462,,358.5972
358.75,0.0,90.1061243005,,91.6438024348,,91.6438024348,38.999871972600005,,,,,1.19826420479462,,358.7496
358.902,0.0,90.1378757664,,92.22893659209998,,92.22893659209998,38.999871972600005,,,,,1.19826420479462,,358.902
359.05400000000003,0.0,90.1650913086,,92.15636181290002,,92.15636181290002,38.999871972600005,,,,,1.19826420479462,,359.0544
359.207,0.0,90.1877709271,,91.4033984787,,91.4033984787,38.999871972600005,,,,,1.19826420479462,,359.2068
359.35900000000004,0.0,90.219522393,,91.7299849851,,91.7299849851,38.999871972600005,,,,,1.19826420479462,,359.3592
359.51199999999994,0.0,90.2512738589,,92.4149094638,,92.4149094638,38.999871972600005,,,,,1.19826420479462,,359.5116
359.664,0.0,90.2784894011,,91.1856741411,,91.1856741411,38.999871972600005,,,,,1.19826420479462,,359.664
359.816,0.0,90.3011690196,,91.6120509689,,91.6120509689,38.999871972600005,,,,,1.19826420479462,,359.8164
359.969,0.0,90.3329204855,,91.5939072741,,91.5939072741,38.999871972600005,,,,,1.19826420479462,,359.9688
